DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Current age,RESIDENCE:Residence,EDUCATION_LEVEL:Education Level,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,SERIES_FOOTNOTE:Series footnote,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOWC_FLAG_A:SOWC flag A,OBS_FOOTNOTE:Observation footnote,OBS_STATUS:Observation Status,DATA_SOURCE:Data Source,OBS_CONF:Observation confidentaility,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,FREQ_COLL:Time interval at which the source data are collected
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2023,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,TUR: Türkiye,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,37,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UKR: Ukraine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UNICEF_EAP: East Asia and Pacific (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,75,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_EAP: East Asia and Pacific (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,73,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_EAP: East Asia and Pacific (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,80,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_EAP: East Asia and Pacific (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,79,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_EAP: East Asia and Pacific (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,78,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ECA: Europe and Central Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,90,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ECA: Europe and Central Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,93,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ECA: Europe and Central Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,91,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ECA: Europe and Central Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,95,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ECA: Europe and Central Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,90,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,58,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,52,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,61,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,56,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,59,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_LAC: Latin America and the Caribbean (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,81,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_LAC: Latin America and the Caribbean (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,81,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_LAC: Latin America and the Caribbean (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,81,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_LAC: Latin America and the Caribbean (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,81,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_LAC: Latin America and the Caribbean (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,80,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_MENA: Middle East and North Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,81,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_MENA: Middle East and North Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,84,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_MENA: Middle East and North Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,91,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_MENA: Middle East and North Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,90,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_MENA: Middle East and North Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,86,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SA: South Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,38,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SA: South Asia (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,68,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SSA: Sub-Saharan Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,49,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SSA: Sub-Saharan Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,45,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SSA: Sub-Saharan Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,58,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SSA: Sub-Saharan Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,56,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_SSA: Sub-Saharan Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,55,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,39,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,39,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,55,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,55,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,50,,,PCNT: %,,,,,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,URY: Uruguay,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,54,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,59,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,62,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,64,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,64,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,70,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,UZB: Uzbekistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VCT: Saint Vincent and the Grenadines,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VGB: British Virgin Islands,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,VNM: Viet Nam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,69,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2023,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,80,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2023,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,70,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,WORLD: World,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2023,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,54,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,60,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,80,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,55,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,61,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,80,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ZAF: South Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,52,,,PCNT: %,,,,SDG Portal,,,
